"PC1","PC2","probability","gibbs_energy"
0.122465753424658,1.4667899543379,0.134252937715789,2.91164301193847
0.122465753424658,1.46714155251142,0.146145310730421,2.78857311622706
0.122465753424658,1.46749315068493,0.158693368041015,2.66913309032658
0.122465753424658,1.46784474885845,0.171894609616391,2.55326690089589
0.122465753424658,1.46819634703196,0.18574190068382,2.44092593949565
0.122465753424658,1.46854794520548,0.200222894078647,2.33206989077286
0.122465753424658,1.468899543379,0.215319408212066,2.22666746387155
0.122465753424658,1.46925114155251,0.231006772241747,2.12469696514805
0.122465753424658,1.46960273972603,0.24725315507772,2.02614669442947
0.122465753424658,1.46995433789954,0.264018899939816,1.93101515218993
0.122465753424658,1.47030593607306,0.281255890998008,1.83931105087265
0.122465753424658,1.47065753424658,0.298906982845082,1.75105312982458
0.122465753424658,1.47100913242009,0.316905526835184,1.66626977958032
0.122465753424658,1.47136073059361,0.335175030351164,1.58499848716493
0.122465753424658,1.47171232876712,0.353628985551211,1.50728511935501
0.122465753424658,1.47206392694064,0.37217090286473,1.4331830651627
0.122465753424658,1.47241552511416,0.390694581310095,1.36275226199082
0.122465753424658,1.47276712328767,0.409084642538862,1.29605813184775
0.122465753424658,1.47311872146119,0.427217348428923,1.23317045468653
0.122465753424658,1.4734703196347,0.444961713221154,1.1741622054228
0.122465753424658,1.47382191780822,0.46218091090516,1.11910837962911
0.122465753424658,1.47417351598174,0.478733967197599,1.068084830499
0.122465753424658,1.47452511415525,0.494477713502072,1.02116713664633
0.122465753424658,1.47487671232877,0.509268968240971,0.978429516887712
0.122465753424658,1.47522831050228,0.522966899494397,0.939943804578345
0.122465753424658,1.4755799086758,0.535435512568301,0.905778490529787
0.122465753424658,1.47593150684932,0.546546197513002,0.875997840204251
0.122465753424658,1.47628310502283,0.556180265237031,0.850661087878651
0.122465753424658,1.47663470319635,0.564231397127203,0.829821707894943
0.122465753424658,1.47698630136986,0.570607932293963,0.813526761009882
0.122465753424658,1.47733789954338,0.575234918867798,0.801816312248284
0.122465753424658,1.47768949771689,0.578055861180803,0.794722915540275
0.122465753424658,1.47804109589041,0.579034103019643,0.792271159759562
0.122465753424658,1.47839269406393,0.578153798121718,0.794477270533725
0.122465753424658,1.47874429223744,0.575420432254332,0.801348762321116
0.122465753424658,1.47909589041096,0.57086087599993,0.81288413568891
0.122465753424658,1.47944748858447,0.564522963116017,0.829072615429702
0.122465753424658,1.47979908675799,0.556474605342395,0.849893926067708
0.122465753424658,1.48015068493151,0.546802470074824,0.875318102381426
0.122465753424658,1.48050228310502,0.535610261724897,0.905305333760218
0.122465753424658,1.48085388127854,0.523016660216077,0.939805842474028
0.122465753424658,1.48120547945205,0.509152980397903,0.978759797226622
0.122465753424658,1.48155707762557,0.494160623791393,1.02209726463937
0.122465753424658,1.48190867579909,0.478188398746462,1.06973820253422
0.122465753424658,1.4822602739726,0.461389786689006,1.12159250000448
0.122465753424658,1.48261187214612,0.443920230704393,1.17756007023642
0.122465753424658,1.48296347031963,0.425934518436395,1.23753100282165
0.122465753424658,1.48331506849315,0.407584324493138,1.3013857828337
0.122465753424658,1.48366666666667,0.389015968670067,1.36899558417875
0.122465753424658,1.48401826484018,0.370368435825264,1.44022264462878
0.122465753424658,1.4843698630137,0.351771691725615,1.51492072946183
0.122465753424658,1.48472146118721,0.333345317186801,1.59293568974322
0.122465753424658,1.48507305936073,0.3151974709047,1.67410611997466
0.122465753424658,1.48542465753425,0.297424180026887,1.75826411811924
0.122465753424658,1.48577625570776,0.280108947177339,1.84523614892291
0.122465753424658,1.48612785388128,0.263322653679696,1.93484400905454
0.122465753424658,1.48647945205479,0.247123731380227,2.02690588997761
0.122465753424658,1.48683105022831,0.231558569907421,2.12123753175844
0.122465753424658,1.48718264840183,0.216662122474705,2.21765345835255
0.122465753424658,1.48753424657534,0.2024586713974,2.31596828243823
0.122465753424658,1.48788584474886,0.188962714234519,2.4159980657222
0.122465753424658,1.48823744292237,0.176179932691302,2.51756171895114
0.122465753424658,1.48858904109589,0.164108208892889,2.62048242470113
0.122465753424658,1.48894063926941,0.152738657093424,2.72458906541939
0.122465753424658,1.48929223744292,0.142056643037168,2.82971763912085
0.122465753424658,1.48964383561644,0.132042767759469,2.93571264550637
0.122465753424658,1.48999543378995,0.122673797345383,3.04242842592483
0.122465753424658,1.49034703196347,0.113923524822037,3.14973044135907
0.122465753424658,1.49069863013699,0.105763554753828,3.25749647329647
0.122465753424658,1.4910502283105,0.09816400508833,3.36561773277881
0.122465753424658,1.49140182648402,0.0910941242596677,3.47399986301743
0.122465753424658,1.49175342465753,0.0845228244349448,3.58256382068284
0.122465753424658,1.49210502283105,0.0784191340663018,3.69124662043031
0.122465753424658,1.49245662100457,0.0727525746010537,3.80000192658472
0.122465753424658,1.49280821917808,0.0674934673465521,3.90880047546543
0.122465753424658,1.4931598173516,0.0626131771484471,4.01763031190042
0.122465753424658,1.49351141552511,0.0580842997967928,4.12649682439329
0.122465753424658,1.49386301369863,0.0538808000068324,4.2354225654395
0.122465753424658,1.49421461187215,0.0499781065136449,4.34444684680235
0.122465753424658,1.49456621004566,0.0463531703499325,4.45362510418799
0.122465753424658,1.49491780821918,0.0429844918139586,4.56302803155312
0.122465753424658,1.49526940639269,0.0398521210378094,4.67274049195093
0.122465753424658,1.49562100456621,0.0369376364805307,4.78286021893148
0.122465753424658,1.49597260273973,0.0342241051284918,4.89349632956139
0.122465753424658,1.49632420091324,0.031696027706757,5.00476767658446
0.122465753424658,1.49667579908676,0.0293392717996784,5.11680107262098
0.122465753424658,1.49702739726027,0.0271409954463,5.22972942322222
0.122465753424658,1.49737899543379,0.025089563509957,5.34368980780524
0.122465753424658,1.49773059360731,0.0231744589100598,5.45882154791656
0.122465753424658,1.49808219178082,0.0213861906336712,5.57526430097354
0.122465753424658,1.49843378995434,0.0197162003002324,5.6931562148301
0.122465753424658,1.49878538812785,0.0181567689210108,5.8126321745119
0.122465753424658,1.49913698630137,0.0167009253635835,5.93382216764723
0.122465753424658,1.49948858447489,0.0153423578921034,6.05684978986376
0.122465753424658,1.4998401826484,0.0140753300003115,6.18183090610559
0.122465753424658,1.50019178082192,0.0128946015837571,6.30887247876858
0.122465753424658,1.50054337899543,0.0117953563110135,6.43807156899835
0.122465753424658,1.50089497716895,0.0107731358537802,6.56951451362567
0.122465753424658,1.50124657534247,0.00982378142776714,6.70327627710924
0.122465753424658,1.50159817351598,0.00894338288640118,6.83941997554558
0.122465753424658,1.5019497716895,0.0081282354047375,6.97799656823414
0.122465753424658,1.50230136986301,0.00737480359837054,7.1190447113684
0.122465753424658,1.50265296803653,0.00667969274801857,7.26259076803069
0.122465753424658,1.50300456621005,0.00603962665022585,7.40864896864251
0.122465753424658,1.50335616438356,0.0054514314922734,7.55722171621153
0.122465753424658,1.50370776255708,0.0049120250575289,7.70830003094968
0.122465753424658,1.50405936073059,0.00441841050704178,7.86186412897277
0.122465753424658,1.50441095890411,0.00396767395375116,8.01788412968117
0.122465753424658,1.50476255707763,0.00355698504531621,8.17632088596614
0.122465753424658,1.50511415525114,0.00318359979735717,8.33712693049279
0.122465753424658,1.50546575342466,0.00284486496692566,8.50024752994666
0.122465753424658,1.50581735159817,0.00253822332191481,8.66562183728099
0.122465753424658,1.50616894977169,0.00226121924113109,8.83318412971694
0.122465753424658,1.50652054794521,0.00201150416715432,9.00286511762166
0.122465753424658,1.50687214611872,0.00178684152541666,9.17459330654686
0.122465753424658,1.50722374429224,0.00158511081401112,9.34829639184656
0.122465753424658,1.50757534246575,0.0014043106560881,9.5239026626093
0.122465753424658,1.50792694063927,0.0012425606874163,9.70134238938316
0.122465753424658,1.50827853881279,0.0010981022236234,9.88054916856428
0.122465753424658,1.5086301369863,0.000969297713315213,10.061461195588
0.122465753424658,1.50898173515982,0.000854629033913164,10.244022439384
0.122465753424658,1.50933333333333,0.000752694726475402,10.4281836920339
0.122465753424658,1.50968493150685,0.000662206294300454,10.6139034702538
0.122465753424658,1.51003652968037,0.00058198370852123,10.8011487491415
0.122465753424658,1.51038812785388,0.000510950273240847,10.9898955134472
0.122465753424658,1.5107397260274,0.000448127004325414,11
0.122465753424658,1.51109132420091,0.00039262667113366,11
0.122465753424658,1.51144292237443,0.000343647640643011,11
0.122465753424658,1.51179452054795,0.000300467649995048,11
0.122465753424658,1.51214611872146,0.000262437617686472,11
0.122465753424658,1.51249771689498,0.000228975586597904,11
0.122465753424658,1.51284931506849,0.000199560874727112,11
0.122465753424658,1.51320091324201,0.00017372849264851,11
0.122465753424658,1.51355251141553,0.000151063870941741,11
0.122465753424658,1.51390410958904,0.000131197926539292,11
0.122465753424658,1.51425570776256,0.000113802484396872,11
0.122465753424658,1.51460730593607,9.85860602216638e-05,11
0.122465753424658,1.51495890410959,8.52900012190045e-05,11
0.122465753424658,1.51531050228311,7.36849748691155e-05,11
0.122465753424658,1.51566210045662,6.35677904903163e-05,11
0.122465753424658,1.51601369863014,5.47585346066757e-05,11
0.122465753424658,1.51636529680365,4.70979987173295e-05,11
0.122465753424658,1.51671689497717,4.04453767514146e-05,11
0.122465753424658,1.51706849315068,3.46762090811666e-05,11
0.122465753424658,1.5174200913242,2.968055026099e-05,11
0.122465753424658,1.51777168949772,2.53613384860258e-05,11
0.122465753424658,1.51812328767123,2.16329459655187e-05,11
0.122465753424658,1.51847488584475,1.84198908523664e-05,11
0.122465753424658,1.51882648401826,1.56556929532028e-05,11
0.122465753424658,1.51917808219178,1.32818570772156e-05,11
0.122465753424658,1.5195296803653,1.1246969501571e-05,11
0.122465753424658,1.51988127853881,9.50589458881696e-06,11
0.122465753424658,1.52023287671233,8.01906005462698e-06,11
0.122465753424658,1.52058447488584,6.75182073230625e-06,11
0.122465753424658,1.52093607305936,5.67389190340059e-06,11
0.122465753424658,1.52128767123288,4.75884435852534e-06,11
0.122465753424658,1.52163926940639,3.98365432188273e-06,11
0.122465753424658,1.52199086757991,3.32830222341861e-06,11
0.122465753424658,1.52234246575342,2.77541504307022e-06,11
0.122465753424658,1.52269406392694,2.30994759252086e-06,11
0.122465753424658,1.52304566210046,1.91889865216731e-06,11
0.122465753424658,1.52339726027397,1.59105835556637e-06,11
0.122465753424658,1.52374885844749,1.31678362083712e-06,11
0.122465753424658,1.524100456621,1.08779877805904e-06,11
0.122465753424658,1.52445205479452,8.9701884242836e-07,11
0.122465753424658,1.52480365296804,7.38393142600405e-07,11
0.122465753424658,1.52515525114155,6.06767239102915e-07,11
0.122465753424658,1.52550684931507,4.97761264796468e-07,11
0.122465753424658,1.52585844748858,4.07662993056264e-07,11
0.122465753424658,1.5262100456621,3.33334093766446e-07,11
0.122465753424658,1.52656164383562,2.72128175748919e-07,11
0.122465753424658,1.52691324200913,2.21819339613296e-07,11
0.122465753424658,1.52726484018265,1.80540079384581e-07,11
0.122465753424658,1.52761643835616,1.46727476319538e-07,11
0.122465753424658,1.52796803652968,1.19076725350735e-07,11
0.122465753424658,1.5283196347032,9.65011245655859e-08,11
0.122465753424658,1.52867123287671,7.80977417412849e-08,11
0.122465753424658,1.52902283105023,6.3118049731528e-08,11
0.122465753424658,1.52937442922374,5.09428948031067e-08,11
0.122465753424658,1.52972602739726,4.10612291189061e-08,11
0.122465753424658,1.53007762557078,3.30521006586519e-08,11
0.122465753424658,1.53042922374429,2.65694511252002e-08,11
0.122465753424658,1.53078082191781,2.1329324952144e-08,11
0.122465753424658,1.53113242009132,1.70991405571081e-08,11
0.122465753424658,1.53148401826484,1.36887186361008e-08,11
0.122465753424658,1.53183561643836,1.09428017452114e-08,11
0.122465753424658,1.53218721461187,8.73483486504444e-09,11
0.122465753424658,1.53253881278539,6.96180830729585e-09,11
0.122465753424658,1.5328904109589,5.53999243612218e-09,11
0.122465753424658,1.53324200913242,4.40141848702861e-09,11
0.122465753424658,1.53359360730594,3.4909815290476e-09,11
0.122465753424658,1.53394520547945,2.76406059253118e-09,11
0.122465753424658,1.53429680365297,2.18456743443251e-09,11
0.122465753424658,1.53464840182648,1.72334959009049e-09,11
0.122465753424658,1.535,1.35688551064749e-09,11
0.12324200913242,1.458,0.00629691210583121,7.34815906612879
0.12324200913242,1.45835159817352,0.0074015377299886,7.11379787356437
0.12324200913242,1.45870319634703,0.00867210930406135,6.88408268366481
0.12324200913242,1.45905479452055,0.0101279982596616,6.6590547988513
0.12324200913242,1.45940639269406,0.0117898695051481,6.43874621750164
0.12324200913242,1.45975799086758,0.0136796211303206,6.22317969036872
0.12324200913242,1.4601095890411,0.0158203016217836,6.0123688139095
0.12324200913242,1.46046118721461,0.0182360048263655,5.80631816035587
0.12324200913242,1.46081278538813,0.0209517435703998,5.60502344560144
0.12324200913242,1.46116438356164,0.0239933035002543,5.4084717371662
0.12324200913242,1.46151598173516,0.0273870793082929,5.21664170560224
0.12324200913242,1.46186757990868,0.0311598959991326,5.02950392365671
0.12324200913242,1.46221917808219,0.0353388181836091,4.84702121826198
0.12324200913242,1.46257077625571,0.0399509505150402,4.66914908093237
0.12324200913242,1.46292237442922,0.0450232322645151,4.49583614234029
0.12324200913242,1.46327397260274,0.0505822286403384,4.32702471667879
0.12324200913242,1.46362557077626,0.0566539207791234,4.16265142082442
0.12324200913242,1.46397716894977,0.0632634953789985,4.0026478722639
0.12324200913242,1.46432876712329,0.0704351337392719,3.84694146818963
0.12324200913242,1.4646803652968,0.0781917985698502,3.69545624610375
0.12324200913242,1.46503196347032,0.0865550154179398,3.54811382369573
0.12324200913242,1.46538356164384,0.0955446440319457,3.40483441273385
0.12324200913242,1.46573515981735,0.10517863356698,3.2655378983092
0.12324200913242,1.46608675799087,0.115472754371306,3.13014497111795
0.12324200913242,1.46643835616438,0.12644029832301,2.99857829673895
0.12324200913242,1.4667899543379,0.138091739454674,2.87076370225122
0.12324200913242,1.46714155251142,0.1504343470397,2.7466313572836
0.12324200913242,1.46749315068493,0.163471744522924,2.62611692393164
0.12324200913242,1.46784474885845,0.17720340972838,2.50916264816837
0.12324200913242,1.46819634703196,0.191624114691383,2.39571836461966
0.12324200913242,1.46854794520548,0.206723307207804,2.28574238703786
0.12324200913242,1.468899543379,0.222484440675441,2.17920225858593
0.12324200913242,1.46925114155251,0.238884263863989,2.07607533913245
0.12324200913242,1.46960273972603,0.25589208767027,1.97634921107008
0.12324200913242,1.46995433789954,0.273469051419494,1.88002189050576
0.12324200913242,1.47030593607306,0.291567416539502,1.7871018367624
0.12324200913242,1.47065753424658,0.31012992011436,1.69760775962696
0.12324200913242,1.47100913242009,0.329089224554628,1.61156823030915
0.12324200913242,1.47136073059361,0.348367502056483,1.5290211082491
0.12324200913242,1.47171232876712,0.367876193345713,1.45001280138972
0.12324200913242,1.47206392694064,0.387515979161686,1.37459738201435
0.12324200913242,1.47241552511416,0.407176999857448,1.30283558353804
0.12324200913242,1.47276712328767,0.426739353300426,1.2347937056249
0.12324200913242,1.47311872146119,0.446073893996103,1.1705424556662
0.12324200913242,1.4734703196347,0.465043347185351,1.11015575407974
0.12324200913242,1.47382191780822,0.483503740871345,1.05370952922664
0.12324200913242,1.47417351598174,0.501306146712381,1.0012805252025
0.12324200913242,1.47452511415525,0.518298707973327,0.952945142578489
0.12324200913242,1.47487671232877,0.534328919837928,0.908778328592725
0.12324200913242,1.47522831050228,0.549246114970604,0.868852529562668
0.12324200913242,1.4755799086758,0.56290409592121,0.83323671460918
0.12324200913242,1.47593150684932,0.57516384640588,0.801995476331248
0.12324200913242,1.47628310502283,0.58589624623197,0.775188210974455
0.12324200913242,1.47663470319635,0.594984710129487,0.752868377990678
0.12324200913242,1.47698630136986,0.602327669347738,0.735082836738655
0.12324200913242,1.47733789954338,0.607840816766479,0.721871256445082
0.12324200913242,1.47768949771689,0.611459041485531,0.713265594422075
0.12324200913242,1.47804109589041,0.613137987253866,0.709289636891056
0.12324200913242,1.47839269406393,0.612855180372279,0.709958596549891
0.12324200913242,1.47874429223744,0.610610686393378,0.71527876118852
0.12324200913242,1.47909589041096,0.606427270461007,0.725247188153013
0.12324200913242,1.47944748858447,0.60035005279339,0.739851440223205
0.12324200913242,1.47979908675799,0.592445667875128,0.759069359451203
0.12324200913242,1.48015068493151,0.582800952618133,0.782868876657059
0.12324200913242,1.48050228310502,0.571521204339251,0.811207855545637
0.12324200913242,1.48085388127854,0.55872806320373,0.84403397175032
0.12324200913242,1.48120547945205,0.544557085218212,0.881284628482248
0.12324200913242,1.48155707762557,0.529155080473212,0.922886911823162
0.12324200913242,1.48190867579909,0.512677296829778,0.968757590003518
0.12324200913242,1.4822602739726,0.495284531478016,1.01880316220666
0.12324200913242,1.48261187214612,0.477140251788375,1.0729199634878
0.12324200913242,1.48296347031963,0.458407802810681,1.13099433323784
0.12324200913242,1.48331506849315,0.439247771969511,1.19290285520528
0.12324200913242,1.48366666666667,0.419815572395489,1.25851267735658
0.12324200913242,1.48401826484018,0.400259295443649,1.32768191975734
0.12324200913242,1.4843698630137,0.380717870862956,1.40026017814248
0.12324200913242,1.48472146118721,0.361319560394792,1.47608912988028
0.12324200913242,1.48507305936073,0.342180797880756,1.55500324760485
0.12324200913242,1.48542465753425,0.323405376798348,1.63683062389155
0.12324200913242,1.48577625570776,0.305083974992912,1.72139390801606
0.12324200913242,1.48612785388128,0.287293996626276,1.80851135312447
0.12324200913242,1.48647945205479,0.270099703303424,1.89799796914763
0.12324200913242,1.48683105022831,0.253552600149687,1.98966677363267
0.12324200913242,1.48718264840183,0.237692038364069,2.08333012949058
0.12324200913242,1.48753424657534,0.222545993441192,2.17880115563177
0.12324200913242,1.48788584474886,0.208131977718598,2.2758951937387
0.12324200913242,1.48823744292237,0.194458046975558,2.37443131216128
0.12324200913242,1.48858904109589,0.181523863239337,2.47423382622467
0.12324200913242,1.48894063926941,0.169321779462005,2.57513381318869
0.12324200913242,1.48929223744292,0.157837916018618,2.67697059969712
0.12324200913242,1.48964383561644,0.147053203748389,2.77959319976366
0.12324200913242,1.48999543378995,0.136944373235637,2.88286168205799
0.12324200913242,1.49034703196347,0.127484874958587,2.9866484463346
0.12324200913242,1.49069863013699,0.11864571961126,3.09083939013886
0.12324200913242,1.4910502283105,0.110396232163665,3.19533494827709
0.12324200913242,1.49140182648402,0.102704716950808,3.30005098884824
0.12324200913242,1.49175342465753,0.095539034202838,3.40491955085013
0.12324200913242,1.49210502283105,0.0888670909192189,3.50988940952935
0.12324200913242,1.49245662100457,0.0826572508606421,3.6149264568351
0.12324200913242,1.49280821917808,0.0768786697241381,3.72001388573147
0.12324200913242,1.4931598173516,0.071501562344104,3.8251521689039
0.12324200913242,1.49351141552511,0.0664974091032456,3.93035882475252
0.12324200913242,1.49386301369863,0.0618391087292131,4.0356679666368
0.12324200913242,1.49421461187215,0.0575010843824519,4.14112963517054
0.12324200913242,1.49456621004566,0.0534593494905566,4.24680891792224
0.12324200913242,1.49491780821918,0.0496915392281658,4.35278486598252
0.12324200913242,1.49526940639269,0.0461769129406054,4.45914922225972
0.12324200913242,1.49562100456621,0.0428963322129589,4.56600498171167
0.12324200913242,1.49597260273973,0.0398322187286055,4.6734648086493
0.12324200913242,1.49632420091324,0.0369684955645085,4.78164934039867
0.12324200913242,1.49667579908676,0.0342905151452109,4.89068540967263
0.12324200913242,1.49702739726027,0.0317849767241772,5.00070421978117
0.12324200913242,1.49737899543379,0.0294398359736102,5.11183950719404
0.12324200913242,1.49773059360731,0.0272442090305354,5.22422572499181
0.12324200913242,1.49808219178082,0.0251882731539124,5.3379962785236
0.12324200913242,1.49843378995434,0.0232631659797355,5.45328184136233
0.12324200913242,1.49878538812785,0.0214608852047688,5.57020877568091
0.12324200913242,1.49913698630137,0.0197741903727649,5.68889767678176
0.12324200913242,1.49948858447489,0.0181965082710486,5.80946205698976
0.12324200913242,1.4998401826484,0.0167218432645503,5.93200717974484
0.12324200913242,1.50019178082192,0.015344693696649,6.05662905072966
0.12324200913242,1.50054337899543,0.0140599752725717,6.18341356939765
0.12324200913242,1.50089497716895,0.0128629521150939,6.31243584143837
0.12324200913242,1.50124657534247,0.011749175949601,6.44375965056026
0.12324200913242,1.50159817351598,0.0107144336429884,6.57743708648042
0.12324200913242,1.5019497716895,0.00975470309596236,6.71350832511434
0.12324200913242,1.50230136986301,0.0088661172783266,6.85200155656621
0.12324200913242,1.50265296803653,0.00804493600849523,6.9929330565095
0.12324200913242,1.50300456621005,0.00728752491736619,7.1363073967722
0.12324200913242,1.50335616438356,0.00659034090684564,7.28211779126607
0.12324200913242,1.50370776255708,0.00594992331728099,7.43034657367139
0.12324200913242,1.50405936073059,0.00536288995659065,7.58096580338155
0.12324200913242,1.50441095890411,0.00482593711625434,7.73393799599322
0.12324200913242,1.50476255707763,0.00433584270327952,7.88921697401153
0.12324200913242,1.50511415525114,0.00388947164945144,8.0467488323425
0.12324200913242,1.50546575342466,0.00348378281527729,8.2064730115439
0.12324200913242,1.50581735159817,0.00311583668122423,8.36832346969197
0.12324200913242,1.50616894977169,0.0027828032079425,8.53222994115354
0.12324200913242,1.50652054794521,0.0024819693450238,8.69811926762996
0.12324200913242,1.50687214611872,0.00221074576960498,8.86591678369679
0.12324200913242,1.50722374429224,0.00196667253733389,9.0355477359041
0.12324200913242,1.50757534246575,0.00174742342508518,9.20693871153974
0.12324200913242,1.50792694063927,0.00155080883423006,9.3800190506499
0.12324200913242,1.50827853881279,0.00137477720291325,9.55472221309434
0.12324200913242,1.5086301369863,0.00121741494408333,9.73098707152716
0.12324200913242,1.50898173515982,0.00107694498211433,9.9087591014258
0.12324200913242,1.50933333333333,0.000951724004560314,10.0879914407531
0.12324200913242,1.50968493150685,0.000840238577248829,10.2686457945822
0.12324200913242,1.51003652968037,0.000741100291373632,10.4506931639728
0.12324200913242,1.51038812785388,0.000653040121635971,10.6341143834121
0.12324200913242,1.5107397260274,0.000574902176202059,10.8189004569777
0.12324200913242,1.51109132420091,0.000505637013793201,11
0.12324200913242,1.51144292237443,0.000444294692147811,11
0.12324200913242,1.51179452054795,0.000390017696892113,11
0.12324200913242,1.51214611872146,0.000342033881913024,11
0.12324200913242,1.51249771689498,0.000299649532888993,11
0.12324200913242,1.51284931506849,0.000262242645759614,11
0.12324200913242,1.51320091324201,0.000229256492476767,11
0.12324200913242,1.51355251141553,0.000200193528049399,11
0.12324200913242,1.51390410958904,0.000174609676163782,11
0.12324200913242,1.51425570776256,0.000152109015847764,11
0.12324200913242,1.51460730593607,0.000132338878924587,11
0.12324200913242,1.51495890410959,0.000114985357413436,11
0.12324200913242,1.51531050228311,9.97692115269995e-05,11
0.12324200913242,1.51566210045662,8.64421623635049e-05,11
0.12324200913242,1.51601369863014,7.4783548609229e-05,11
0.12324200913242,1.51636529680365,6.45973233457382e-05,11
0.12324200913242,1.51671689497717,5.5709365164527e-05,11
0.12324200913242,1.51706849315068,4.79650770018223e-05,11
0.12324200913242,1.5174200913242,4.12272461968924e-05,11
0.12324200913242,1.51777168949772,3.53741400450229e-05,11
0.12324200913242,1.51812328767123,3.02978123800856e-05,11
0.12324200913242,1.51847488584475,2.59025983233525e-05,11
0.12324200913242,1.51882648401826,2.21037761433186e-05,11
0.12324200913242,1.51917808219178,1.88263770777354e-05,11
0.12324200913242,1.5195296803653,1.60041258896058e-05,11
0.12324200913242,1.51988127853881,1.35784967991119e-05,11
0.12324200913242,1.52023287671233,1.1497871207652e-05,11
0.12324200913242,1.52058447488584,9.71678527732097e-06,11
0.12324200913242,1.52093607305936,8.19525693124369e-06,11
0.12324200913242,1.52128767123288,6.89818318868315e-06,11
0.12324200913242,1.52163926940639,5.79479994320206e-06,11
0.12324200913242,1.52199086757991,4.85819733746912e-06,11
0.12324200913242,1.52234246575342,4.06488479341406e-06,11
0.12324200913242,1.52269406392694,3.39440053301075e-06,11
0.12324200913242,1.52304566210046,2.82896108589985e-06,11
0.12324200913242,1.52339726027397,2.35314683897651e-06,11
0.12324200913242,1.52374885844749,1.95362015335253e-06,11
0.12324200913242,1.524100456621,1.61887296865293e-06,11
0.12324200913242,1.52445205479452,1.33900114542093e-06,11
0.12324200913242,1.52480365296804,1.10550307430689e-06,11
0.12324200913242,1.52515525114155,9.11100315386934e-07,11
0.12324200913242,1.52550684931507,7.49578230753786e-07,11
0.12324200913242,1.52585844748858,6.15644745618747e-07,11
0.12324200913242,1.5262100456621,5.04805523499499e-07,11
0.12324200913242,1.52656164383562,4.13253974532817e-07,11
0.12324200913242,1.52691324200913,3.377746364112e-07,11
0.12324200913242,1.52726484018265,2.75658577918046e-07,11
0.12324200913242,1.52761643835616,2.24629577773292e-07,11
0.12324200913242,1.52796803652968,1.82779928126353e-07,11
0.12324200913242,1.5283196347032,1.48514803651815e-07,11
0.12324200913242,1.52867123287671,1.20504224502588e-07,11
0.12324200913242,1.52902283105023,9.7641724736851e-08,11
0.12324200913242,1.52937442922374,7.90089174040688e-08,11
0.12324200913242,1.52972602739726,6.38452232477305e-08,11
0.12324200913242,1.53007762557078,5.15221018551502e-08,11
0.12324200913242,1.53042922374429,4.15211919140653e-08,11
0.12324200913242,1.53078082191781,3.34158308720742e-08,11
0.12324200913242,1.53113242009132,2.68554836090776e-08,11
0.12324200913242,1.53148401826484,2.15526646397135e-08,11
0.12324200913242,1.53183561643836,1.72719888280065e-08,11
0.12324200913242,1.53218721461187,1.38210316451099e-08,11
0.12324200913242,1.53253881278539,1.10427217142754e-08,11
0.12324200913242,1.5328904109589,8.80902590048187e-09,11
0.12324200913242,1.53324200913242,7.01572069756282e-09,11
0.12324200913242,1.53359360730594,5.57807336327537e-09,11
0.12324200913242,1.53394520547945,4.4272824024464e-09,11
0.12324200913242,1.53429680365297,3.50754986966401e-09,11
0.12324200913242,1.53464840182648,2.77367783713922e-09,11
0.12324200913242,1.535,2.18909853457408e-09,11
0.124018264840183,1.458,0.00629929441868729,7.3476105908913
0.124018264840183,1.45835159817352,0.00741118497930489,7.11190915752466
0.124018264840183,1.45870319634703,0.00869132537864516,6.88087325879799
0.124018264840183,1.45905479452055,0.0101595626466394,6.65454283230597
0.124018264840183,1.45940639269406,0.0118371040850808,6.43294858693449
0.124018264840183,1.45975799086758,0.0137464615504847,6.21611205316732
0.124018264840183,1.4601095890411,0.0159113728470669,6.00404567046035
0.124018264840183,1.46046118721461,0.0183567003645471,5.79675291153919
0.124018264840183,1.46081278538813,0.0211083077753407,5.59422844471826
0.124018264840183,1.46116438356164,0.0241929162768668,5.39645833652658
0.124018264840183,1.46151598173516,0.0276379424804818,5.2034202980283
0.124018264840183,1.46186757990868,0.0314713205584417,5.01508397918106
0.124018264840183,1.46221917808219,0.0357213116127342,4.83141131633143
0.124018264840183,1.46257077625571,0.0404163033753808,4.65235693845896
0.124018264840183,1.46292237442922,0.0455846032470096,4.47786863797598
0.124018264840183,1.46327397260274,0.0512542272980679,4.30788791172571
0.124018264840183,1.46362557077626,0.0574526871803272,4.14235057722878
0.124018264840183,1.46397716894977,0.0642067759299031,3.98118746817537
0.124018264840183,1.46432876712329,0.0715423524155465,3.8243252115979
0.124018264840183,1.4646803652968,0.0794841227507694,3.67168708708646
0.124018264840183,1.46503196347032,0.0880554154257436,3.52319396582425
0.124018264840183,1.46538356164384,0.0972779453289989,3.37876532418155
0.124018264840183,1.46573515981735,0.1071715603463,3.23832032318829
0.124018264840183,1.46608675799087,0.117753962986967,3.10177894153194
0.124018264840183,1.46643835616438,0.129040398646322,2.96906314597716
0.124018264840183,1.4667899543379,0.141043301816815,2.84009807946757
0.124018264840183,1.46714155251142,0.15377189194614,2.71481324389545
0.124018264840183,1.46749315068493,0.167231711821955,2.59314365184743
0.124018264840183,1.46784474885845,0.181424103415715,2.47503091980934
0.124018264840183,1.46819634703196,0.196345619073081,2.36042427454703
0.124018264840183,1.46854794520548,0.211987369768617,2.24928144483961
0.124018264840183,1.468899543379,0.228334316757332,2.14156941252478
